261875281	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875301	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875329	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875337	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875341	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875353	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875357	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875361	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875399	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
261875403	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
296748719	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
3024664543	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
629756349	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
819323157	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
DSMIS321-12.COI-5P	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
PHANT312-08.COI-5P	k__Animalia; p__Chordata; c__Elasmobranchii; o__Lamniformes; f__Lamnidae; g__Lamna; s__nasus
1008909575	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Dasyatidae; g__Dasyatis; s__pastinaca
1008909585	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Dasyatidae; g__Dasyatis; s__pastinaca
1008909587	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Dasyatidae; g__Dasyatis; s__pastinaca
1997119099	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Dasyatidae; g__Dasyatis; s__pastinaca
1008909899	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
1008909903	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
1008909909	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
1205917215	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
1824444065	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
296837006	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
328486302	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
328486306	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
328486308	k__Animalia; p__Chordata; c__Elasmobranchii; o__Myliobatiformes; f__Myliobatidae; g__Myliobatis; s__aquila
2689250373	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689250443	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689250667	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689250807	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689250919	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689251633	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689251857	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689252025	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689252543	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689252641	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689252767	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
