C_Code,SpecCode,country,Species,database,synonym,Status,Genus,Family,Order,Class,CommonName,Fresh,Brack,Saltwater
056,8436,Belgium,Aplysia punctata,sealifebase,Aplysia punctata,accepted name,Aplysia,Aplysiidae,Aplysiida,Gastropoda,Spotted sea hare,0,0,1
056,19047,Belgium,Apocorophium lacustre,sealifebase,Apocorophium lacustre,accepted name,Apocorophium,Corophiidae,Amphipoda,Malacostraca,NA,0,0,1
056,19929,Belgium,Apolochus neapolitanus,sealifebase,Apolochus neapolitanus,accepted name,Apolochus,Amphilochidae,Amphipoda,Malacostraca,NA,0,0,1
056,22582,Belgium,Apseudes spinosus,sealifebase,Apseudes spinosus,accepted name,Apseudes,Apseudidae,Tanaidacea,Malacostraca,NA,0,0,1
056,22582,Belgium,Apseudes spinosus,sealifebase,Rhoea spinosa,synonym,Apseudes,Apseudidae,Tanaidacea,Malacostraca,NA,0,0,1
056,22584,Belgium,Apseudes talpa,sealifebase,Apseudes talpa,accepted name,Apseudes,Apseudidae,Tanaidacea,Malacostraca,NA,0,0,1
056,22584,Belgium,Apseudes talpa,sealifebase,Eupheus talpa,synonym,Apseudes,Apseudidae,Tanaidacea,Malacostraca,NA,0,0,1
056,48578,Belgium,Arcopagia crassa,sealifebase,Arcopagia crassa,accepted name,Arcopagia,Tellinidae,Cardiida,Bivalvia,Blunt tellin,0,0,1
056,48578,Belgium,Arcopagia crassa,sealifebase,Tellina crassa,synonym,Arcopagia,Tellinidae,Cardiida,Bivalvia,Blunt tellin,0,0,1
056,48751,Belgium,Arctica islandica,sealifebase,Arctica islandica,accepted name,Arctica,Arcticidae,Venerida,Bivalvia,Ocean quahog,0,0,1
056,48751,Belgium,Arctica islandica,sealifebase,Cyprina islandica,synonym,Arctica,Arcticidae,Venerida,Bivalvia,Ocean quahog,0,0,1
056,48751,Belgium,Arctica islandica,sealifebase,Venus islandica,synonym,Arctica,Arcticidae,Venerida,Bivalvia,Ocean quahog,0,0,1
056,165329,Belgium,Arenicola defodiens,sealifebase,Arenicola defodiens,accepted name,Arenicola,Arenicolidae,Not assigned,Polychaeta,Black lug,0,0,1
056,40279,Belgium,Arenicola marina,sealifebase,Arenicola marina,accepted name,Arenicola,Arenicolidae,Not assigned,Polychaeta,Northern lugworm,0,1,1
056,40279,Belgium,Arenicola marina,sealifebase,Lumbricus marinus,synonym,Arenicola,Arenicolidae,Not assigned,Polychaeta,Northern lugworm,0,1,1
056,48621,Belgium,Asbjornsenia pygmaea,sealifebase,Asbjornsenia pygmaea,accepted name,Asbjornsenia,Tellinidae,Cardiida,Bivalvia,NA,0,0,1
056,48621,Belgium,Asbjornsenia pygmaea,sealifebase,Tellina pygmaea,synonym,Asbjornsenia,Tellinidae,Cardiida,Bivalvia,NA,0,0,1
056,48621,Belgium,Asbjornsenia pygmaea,sealifebase,Tellina pygmaeus,synonym,Asbjornsenia,Tellinidae,Cardiida,Bivalvia,NA,0,0,1
056,140925,Belgium,Ascidiella scabra,sealifebase,Ascidiella scabra,accepted name,Ascidiella,Ascidiidae,Phlebobranchia,Ascidiacea,Hairy sea squirt,0,0,1
056,48661,Belgium,Asterias rubens,sealifebase,Asterias rubens,accepted name,Asterias,Asteriidae,Forcipulatida,Asteroidea,Common starfish,0,1,1
056,48661,Belgium,Asterias rubens,sealifebase,Asterias vulgaris,synonym,Asterias,Asteriidae,Forcipulatida,Asteroidea,Common starfish,0,1,1
056,27119,Belgium,Atelecyclus rotundatus,sealifebase,Atelecyclus rotundatus,accepted name,Atelecyclus,Atelecyclidae,Decapoda,Malacostraca,Circular crab,0,0,1
056,24622,Belgium,Athanas nitescens,sealifebase,Athanas nitescens,accepted name,Athanas,Alpheidae,Decapoda,Malacostraca,Hooded shrimp,0,1,1
056,44995,Belgium,Atolla parva,sealifebase,Atolla parva,accepted name,Atolla,Atollidae,Coronatae,Scyphozoa,NA,0,0,1
056,44997,Belgium,Atolla wyvillei,sealifebase,Atolla wyvillei,accepted name,Atolla,Atollidae,Coronatae,Scyphozoa,Wyville's crownjelly,0,0,1
056,44404,Belgium,Aurelia aurita,sealifebase,Aurelia aurita,accepted name,Aurelia,Ulmaridae,Semaeostomeae,Scyphozoa,Moon jelly,0,1,1
056,15144,Belgium,Axius stirhynchus,sealifebase,Axius stirhynchus,accepted name,Axius,Axiidae,Decapoda,Malacostraca,NA,0,0,1
056,49117,Belgium,Bankia fimbriatula,sealifebase,Bankia canalis,synonym,Bankia,Teredinidae,Myida,Bivalvia,Fimbriate shipworm,0,0,1
056,49117,Belgium,Bankia fimbriatula,sealifebase,Bankia fimbriatula,accepted name,Bankia,Teredinidae,Myida,Bivalvia,Fimbriate shipworm,0,0,1
056,59982,Belgium,Barentsia ramosa,sealifebase,Barentsia ramosa,accepted name,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,NA,0,0,1
056,59982,Belgium,Barentsia ramosa,sealifebase,Gonypodaria ramosa,synonym,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,NA,0,0,1
056,48513,Belgium,Barnea candida,sealifebase,Barnea candida,accepted name,Barnea,Pholadidae,Myida,Bivalvia,White barnea,0,1,1
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Bathypolypus arcticus,accepted name,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
