source,dbid,taxon,action,note,barcode
GENBANK,382929653,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929849,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929867,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929827,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929857,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929853,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929871,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929887,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929763,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929903,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,382929751,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,38607147,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,395616707,Glycera alba,REMOVE,Blasts as Glycera lapidum,coi.lerayxt
GENBANK,584483244,Glycera alba,REMOVE,Blasts as Glycera lapidum,coi.lerayxt
GENBANK,510786303,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,383281100,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786301,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786307,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786277,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786269,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786297,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,255642695,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786293,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786305,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786299,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786275,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,430824731,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786291,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,510786295,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
GENBANK,51235099,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,557883837,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067148,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067210,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067144,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067174,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067176,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067178,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067206,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067208,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067222,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,564282582,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,564734945,Tridonta borealis,REMOVE,Blasts as Astarte undata,coi.lerayxt
GENBANK,564734979,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,564735115,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,564735191,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,752295597,Illex coindetii,REMOVE,Blasts as Illex illecebrosus,coi.lerayxt
GENBANK,752295601,Illex coindetii,REMOVE,Blasts as Illex illecebrosus,coi.lerayxt
GENBANK,908308449,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,300226153,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,908308715,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,14549544,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,14549542,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067188,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067196,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067212,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067194,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067186,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067172,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,908308739,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,NBMM112-17.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,MOLFI090-14.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,MOLFI091-14.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,HABFA1213-20.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,14549538,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,14549552,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,14549546,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,14549534,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,197114401,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067198,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067140,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067200,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067218,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,56067180,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035484,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035422,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035476,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035478,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035468,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035466,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035488,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035464,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035472,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035428,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035482,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,22035474,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,HABFA1154-20.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,908309388,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,908309448,Ruditapes decussatus,REMOVE,Blasts as Polititapes aureus & Venerupis corrugata,coi.lerayxt
GENBANK,908309482,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
GENBANK,953906191,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus edulis,coi.lerayxt
GENBANK,953906193,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus edulis,coi.lerayxt
GENBANK,974739190,Polybius marmoreus,REMOVE,Blasts as Polybius dioscurus & Polybius holsatus,coi.lerayxt
BOLD,ARBEN197-18.COI-5P,Yoldiella lenticula,REMOVE,Blasts as Yoldiella intermedia,coi.lerayxt
BOLD,ARBEN051-18.COI-5P,Yoldiella lenticula,REMOVE,Blasts as Yoldiella intermedia,coi.lerayxt
BOLD,ARBEN199-18.COI-5P,Yoldiella lenticula,REMOVE,Blasts as Yoldiella intermedia,coi.lerayxt
BOLD,ARBEN198-18.COI-5P,Yoldiella lenticula,REMOVE,Blasts as Yoldiella intermedia,coi.lerayxt
BOLD,BIM455-15.COI-5P,Rossia macrosoma,REMOVE,Blasts as Neorossia caroli,coi.lerayxt
BOLD,CCMMO017-21.COI-5P,Venerupis corrugata,REMOVE,Bad quality sequence?,coi.lerayxt
BOLD,CUMNB283-14.COI-5P,Eudorella emarginata,REMOVE,Blasts as Eudorella hirsuta,coi.lerayxt
BOLD,ECMOL118-11.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,ECMOL307-11.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,ECMOL335-11.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,ECMOL340-11.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,ECMOL343-11.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,HABFA1196-20.COI-5P,Ensis ensis,REMOVE,Bad quality sequence?,coi.lerayxt
BOLD,HVDBC073-11.COI-5P,Maja squinado,REMOVE,Blasts as Maja brachydactyla,coi.lerayxt
BOLD,HVDBM321-11.COI-5P,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus edulis,coi.lerayxt
BOLD,IPID208-11.COI-5P,Polybius marmoreus,REMOVE,Blasts as Polybius dioscurus & Polybius holsatus,coi.lerayxt
BOLD,IPID209-11.COI-5P,Polybius holsatus,REMOVE,Blasts as Polybius dioscurus & Polybius marmoreus,coi.lerayxt
BOLD,IPID211-11.COI-5P,Polybius holsatus,REMOVE,Blasts as Polybius dioscurus & Polybius marmoreus,coi.lerayxt
BOLD,IPID207-11.COI-5P,Polybius holsatus,REMOVE,Blasts as Polybius dioscurus & Polybius marmoreus,coi.lerayxt
BOLD,LMBAG220-11.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,MIWAP827-16.COI-5P,Nephtys kersivalensis,REMOVE,Blasts as Nephtys hombergii,coi.lerayxt
BOLD,MIWAP826-16.COI-5P,Nephtys kersivalensis,REMOVE,Blasts as Nephtys hombergii,coi.lerayxt
BOLD,MOLFI093-14.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,NBMM446-18.COI-5P,Venerupis corrugata,REMOVE,Bad quality sequence?,coi.lerayxt
BOLD,NBMM475-18.COI-5P,Nucula sulcata,REMOVE,Blasts as Nucula nucleus,coi.lerayxt
BOLD,NBMM478-18.COI-5P,Nucula sulcata,REMOVE,Blasts as Nucula nucleus,coi.lerayxt
BOLD,NBMM479-18.COI-5P,Nucula sulcata,REMOVE,Blasts as Nucula nucleus,coi.lerayxt
BOLD,NBMM591-18.COI-5P,Mytilus edulis,REMOVE,Blasts as Mytilus galloprovincialis,coi.lerayxt
BOLD,NBMM838-19.COI-5P,Yoldiella philippiana,REMOVE,Blasts as Yoldiella propinqua,coi.lerayxt
BOLD,NOLI035-15.COI-5P,Macoma calcarea,REMOVE,Blasts as Macoma balthica & Macomangulus tenuis,coi.lerayxt
BOLD,PCALE004-09.COI-5P,Euphrosine foliosa,REMOVE,Blasts as Eulalia viridis,coi.lerayxt
BOLD,POLNO001-12.COI-5P,Ophelia limacina,REMOVE,Blasts as Ophelia borealis,coi.lerayxt
BOLD,SKAG106-12.COI-5P,Ophelia limacina,REMOVE,Blasts as Ophelia borealis,coi.lerayxt
BOLD,SKAG212-12.COI-5P,Pholoe assimilis,REMOVE,Blasts as Pholoe inornata & Pholoe baltica,coi.lerayxt
BOLD,1775623032,Pholoe assimilis,REMOVE,Blasts as Pholoe inornata & Pholoe baltica,coi.lerayxt
BOLD,1775623076,Pholoe assimilis,REMOVE,Blasts as Pholoe inornata & Pholoe baltica,coi.lerayxt
BOLD,2569501834,Pholoe assimilis,REMOVE,Blasts as Pholoe inornata & Pholoe baltica,coi.lerayxt
GENBANK,1000319815,Acanthochitona crinita,REMOVE,Bad quality sequence?,coi.lerayxt
GENBANK,1004124627,Cerebratulus marginatus,REMOVE,Blasts as Cerebratulus sp.,coi.lerayxt
GENBANK,1004124649,Siphonenteron bilineatum,REMOVE,Blasts as Alvania punctura,coi.lerayxt
GENBANK,1004124835,Cerebratulus fuscus,REMOVE,Blasts as Cerebratulus sp.,coi.lerayxt
GENBANK,1004124849,Siphonenteron bilineatum,REMOVE,Blasts as Alvania punctura,coi.lerayxt
GENBANK,1004124891,Siphonenteron bilineatum,REMOVE,Blasts as Pusillina inconspicua,coi.lerayxt
GENBANK,1004124947,Cerebratulus marginatus,REMOVE,Blasts as Cerebratulus sp. & Valencinura bahusiensis,coi.lerayxt
GENBANK,1004124847,Cerebratulus marginatus,REMOVE,Blasts as Cerebratulus sp. & Valencinura bahusiensis,coi.lerayxt
GENBANK,1004124843,Cerebratulus marginatus,REMOVE,Blasts as Cerebratulus sp. & Valencinura bahusiensis,coi.lerayxt
GENBANK,1008910233,Lepidonotus squamatus,REMOVE,Blasts as Lepidonotus squamatus ,coi.lerayxt
GENBANK,1509160763,Lepidonotus squamatus,REMOVE,Blasts as Lepidonotus squamatus ,coi.lerayxt
GENBANK,1015812406,Chaetozone gibber,REMOVE,Blasts as Cirratulidae sp.,coi.lerayxt
GENBANK,1015812522,Pseudomystides limbata,REMOVE,Blasts as Pseudomystides spinachia,coi.lerayxt
GENBANK,1015812536,Spiophanes bombyx,REMOVE,Blasts as Spiophanes convexus,coi.lerayxt
GENBANK,1020261729,Flaccisagitta enflata,REMOVE,Blasts as Chaetognatha sp.,coi.lerayxt
GENBANK,1020994496,Lepas (Lepas) anatifera,REMOVE,Blasts as Lepadidae sp. & Lepas sp.,coi.lerayxt
GENBANK,2284948761,Lepas (Lepas) anatifera,REMOVE,Blasts as Lepadidae sp. & Lepas sp.,coi.lerayxt
GENBANK,2284948763,Lepas (Lepas) anatifera,REMOVE,Blasts as Lepadidae sp. & Lepas sp.,coi.lerayxt
GENBANK,1021313788,Capitella capitata,REMOVE,Blasts as Polychaeta sp.,coi.lerayxt
GENBANK,1021313798,Capitella capitata,REMOVE,Blasts as Capitella teleta,coi.lerayxt
GENBANK,1021313800,Capitella capitata,REMOVE,Blasts as Capitella sp.,coi.lerayxt
GENBANK,1023301699,Tritia reticulata,REMOVE,Blasts as Tritia nitida,coi.lerayxt
GENBANK,MARGA068-16.COI-5P,Tritia reticulata,REMOVE,Blasts as Tritia nitida,coi.lerayxt
GENBANK,1044640149,Doto millbayana,REMOVE,Blasts as Doto koenneckeri,coi.lerayxt
GENBANK,1046359116,Ommastrephes bartramii,REMOVE,Blasts as Ommastrephes brevimanus,coi.lerayxt
GENBANK,1104599764,Mytilopsis leucophaeata,REMOVE,Blasts as Mytilopsis sallei,coi.lerayxt
GENBANK,1110841394,Perinereis cultrifera,REMOVE,Blasts as Perinereis sp.,coi.lerayxt
GENBANK,11181607,Pisione remota,REMOVE,Blasts as Pisione puzae,coi.lerayxt
GENBANK,1122285341,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,1125608114,Tenellia adspersa,REMOVE,Blasts as Tenellia sp.,coi.lerayxt
GENBANK,1430074589,Tenellia adspersa,REMOVE,Blasts as Tenellia sp.,coi.lerayxt
GENBANK,1146186780,Gonionemus vertens,REMOVE,Blasts as Gonionemus sp.,coi.lerayxt
GENBANK,1159729709,Ascidiella scabra,REMOVE,Blasts as Ascidiella sp.,coi.lerayxt
GENBANK,1159729711,Ascidiella scabra,REMOVE,Blasts as Ascidiella sp.,coi.lerayxt
GENBANK,116607228,Hyperia galba,REMOVE,Blasts as Hyperoche medusarum,coi.lerayxt
GENBANK,116607232,Idotea granulosa,REMOVE,Blasts as Pentidotea resecata,coi.lerayxt
GENBANK,116829790,Aurelia aurita,REMOVE,Blasts as Aurelia coerulea,coi.lerayxt
GENBANK,119220849,Eusergestes arcticus,REMOVE,Blasts as Acanthephyra pelagica,coi.lerayxt
GENBANK,1211814571,Petrasma pervernicosa,REMOVE,Blasts as Solemya sp. & Solemya tagiri,coi.lerayxt
GENBANK,1211814573,Petrasma pervernicosa,REMOVE,Blasts as Acharax sp.,coi.lerayxt
GENBANK,1227249876,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,1227249872,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,1227249874,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,1227249868,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,1227249870,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,1227249862,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,1227249866,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,1227249864,Tridonta borealis,REMOVE,Blasts as Astarte sp.,coi.lerayxt
GENBANK,12382863,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907301,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907267,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907279,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907303,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907285,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907295,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907283,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907315,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907263,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907313,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907299,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907307,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907265,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907281,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907309,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907291,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907305,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,443907289,Calanus helgolandicus helgolandicus,REMOVE,Blasts as Calanus euxinus,coi.lerayxt
GENBANK,1249141442,Tethya aurantium,REMOVE,Bad quality sequence?,coi.lerayxt
GENBANK,125975827,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus edulis complex sp. & Mytilus sp.,coi.lerayxt
GENBANK,125975834,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus edulis complex sp.,coi.lerayxt
GENBANK,125975854,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,742525705,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,742525695,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453535,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453655,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453677,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453567,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453645,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453673,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453685,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453591,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453607,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453659,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453683,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453675,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453561,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,526453563,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,443428562,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,443428400,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549560,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549574,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549578,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549596,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549558,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549580,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549590,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549564,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,14549604,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp. & Mytilus chilensis,coi.lerayxt
GENBANK,125975860,Mytilus galloprovincialis,REMOVE,Blasts as Mytilus sp.,coi.lerayxt
GENBANK,1281532830,Balanus crenatus,REMOVE,Blasts as Balanus balanus & Balanus nubilus,coi.lerayxt
GENBANK,1877093351,Balanus crenatus,REMOVE,Blasts as Balanus balanus & Balanus nubilus,coi.lerayxt
GENBANK,1877093369,Balanus crenatus,REMOVE,Blasts as Balanus balanus & Balanus nubilus,coi.lerayxt
GENBANK,BHAK737-18.COI-5P,Balanus crenatus,REMOVE,Blasts as Balanus balanus & Balanus nubilus,coi.lerayxt
GENBANK,1281533292,Diplosoma listerianum,REMOVE,Blasts as Diplosoma sp.,coi.lerayxt
GENBANK,1304472717,Lepas (Lepas) anatifera,REMOVE,Blasts as Lepas sp.,coi.lerayxt
GENBANK,1304472897,Lepas (Lepas) anatifera,REMOVE,Blasts as Lepas sp.,coi.lerayxt
GENBANK,1314928499,Chiroteuthis veranii,REMOVE,Blasts as Planctoteuthis levimana & Planctoteuthis sp.,coi.lerayxt
GENBANK,268373466,Chiroteuthis veranii,REMOVE,Blasts as Planctoteuthis levimana & Planctoteuthis sp.,coi.lerayxt
GENBANK,1317844195,Glycera capitata,REMOVE,Blasts as Glycera longipinnis & Glycera sp.,coi.lerayxt
GENBANK,1327835850,Clytia hemisphaerica,REMOVE,Blasts as Clytia sp.,coi.lerayxt
GENBANK,HABFA1421-21.COI-5P,Clytia hemisphaerica,REMOVE,Blasts as Clytia sp.,coi.lerayxt
GENBANK,NBCNI128-18.COI-5P,Clytia hemisphaerica,REMOVE,Blasts as Clytia sp.,coi.lerayxt
GENBANK,HABFA1390-21.COI-5P,Clytia hemisphaerica,REMOVE,Blasts as Clytia sp.,coi.lerayxt
GENBANK,HABFA1452-21.COI-5P,Clytia hemisphaerica,REMOVE,Blasts as Clytia sp.,coi.lerayxt
GENBANK,1376009457,Mya arenaria,REMOVE,Blasts as Mya japonica,coi.lerayxt
GENBANK,1376161662,Platynereis dumerilii,REMOVE,Blasts as Platynereis abnormis,coi.lerayxt
GENBANK,1376161668,Platynereis dumerilii,REMOVE,Blasts as Platynereis abnormis,coi.lerayxt
GENBANK,1381450043,Polycarpa pomaria,REMOVE,Blasts as Polycarpa tenera,coi.lerayxt
GENBANK,1383527604,Aeolidia papillosa,REMOVE,Blasts as Aeolidia sp.,coi.lerayxt
GENBANK,BHAK469-17.COI-5P,Aeolidia papillosa,REMOVE,Blasts as Aeolidia sp.,coi.lerayxt
GENBANK,BHAK258-17.COI-5P,Aeolidia papillosa,REMOVE,Blasts as Aeolidia sp.,coi.lerayxt
GENBANK,1383527666,Aurelia aurita,REMOVE,Blasts as Aurelia columbia & Aurelia labiata,coi.lerayxt
GENBANK,KBCSM637-14.COI-5P,Aurelia aurita,REMOVE,Blasts as Aurelia columbia & Aurelia labiata,coi.lerayxt
