C_Code,SpecCode,country,Species,database,synonym,Status,Genus,Family,Order,Class,CommonName,Fresh,Brack,Saltwater
826,60607,UK,Caecosagitta macrocephala,sealifebase,Sagitta macrocephala,synonym,Caecosagitta,Sagittidae,Aphragmophora,Sagittoidea,NA,0,0,1
056,4015,Belgium,Caecum glabrum,sealifebase,Caecum glabrum,accepted name,Caecum,Caecidae,Littorinimorpha,Gastropoda,NA,0,0,1
056,30769,Belgium,Caligus coryphaenae,sealifebase,Caligus coryphaenae,accepted name,Caligus,Caligidae,Siphonostomatoida,Copepoda,NA,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Actinia carciniopados,synonym,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Actinia maculata,synonym,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Actinia palliata,synonym,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Adamsia carciniopados,synonym,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Adamsia maculata,synonym,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Adamsia palliata,synonym,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Calliactis palliata,accepted name,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,41891,Belgium,Calliactis palliata,sealifebase,Medusa palliata,synonym,Calliactis,Hormathiidae,Actiniaria,Hexacorallia,Cloak anemone,0,0,1
056,14762,Belgium,Callianassa subterranea,sealifebase,Callianassa subterranea,accepted name,Callianassa,Callianassidae,Decapoda,Malacostraca,NA,0,0,1
528,26794,Netherlands,Callinectes sapidus,sealifebase,Callinectes sapidus,accepted name,Callinectes,Portunidae,Decapoda,Malacostraca,Blue crab,1,1,1
056,23346,Belgium,Calliopius laeviusculus,sealifebase,Calliopius laeviusculus,accepted name,Calliopius,Calliopiidae,Amphipoda,Malacostraca,NA,0,1,1
826,3014,UK,Calliostoma zizyphinum,sealifebase,Calliostoma zizyphinum,accepted name,Calliostoma,Calliostomatidae,Trochida,Gastropoda,Painted top-shell,0,0,1
826,3014,UK,Calliostoma zizyphinum,sealifebase,Calliostoma zizyphinus,synonym,Calliostoma,Calliostomatidae,Trochida,Gastropoda,Painted top-shell,0,0,1
826,3014,UK,Calliostoma zizyphinum,sealifebase,Calliostoma zizyphynum,synonym,Calliostoma,Calliostomatidae,Trochida,Gastropoda,Painted top-shell,0,0,1
826,56702,UK,Callipallene phantoma,sealifebase,Callipallene phantoma,accepted name,Callipallene,Callipallenidae,Pantopoda,Pycnogonida,NA,0,0,1
826,47275,UK,Callista chione,sealifebase,Callista chione,accepted name,Callista,Veneridae,Venerida,Bivalvia,Brown venus,0,0,1
826,58240,UK,Callochiton septemvalvis,sealifebase,Callochiton achatinus,synonym,Callochiton,Callochitonidae,Callochitonida,Polyplacophora,NA,0,0,1
826,58240,UK,Callochiton septemvalvis,sealifebase,Callochiton septemvalvis,accepted name,Callochiton,Callochitonidae,Callochitonida,Polyplacophora,NA,0,0,1
826,58240,UK,Callochiton septemvalvis,sealifebase,Callochiton septemvalvis eupalaeae,synonym,Callochiton,Callochitonidae,Callochitonida,Polyplacophora,NA,0,0,1
826,705,UK,Caloria elegans,sealifebase,Caloria elegans,accepted name,Caloria,Facelinidae,Nudibranchia,Gastropoda,Pepper and salt slug,0,0,1
826,705,UK,Caloria elegans,sealifebase,Eolis elegans,synonym,Caloria,Facelinidae,Nudibranchia,Gastropoda,Pepper and salt slug,0,0,1
826,705,UK,Caloria elegans,sealifebase,Phidiana elegans,synonym,Caloria,Facelinidae,Nudibranchia,Gastropoda,Pepper and salt slug,0,0,1
826,42442,UK,Campanulina pumila,sealifebase,Campanulina pumila,accepted name,Campanulina,Campanulinidae,Leptothecata,Hydrozoa,NA,0,0,1
826,42442,UK,Campanulina pumila,sealifebase,Opercularella nana,synonym,Campanulina,Campanulinidae,Leptothecata,Hydrozoa,NA,0,0,1
826,42442,UK,Campanulina pumila,sealifebase,Opercularella pumila,synonym,Campanulina,Campanulinidae,Leptothecata,Hydrozoa,NA,0,0,1
826,104567,UK,Campylaspis cousteaui,sealifebase,Campylaspis cousteaui,accepted name,Campylaspis,Nannastacidae,Cumacea,Malacostraca,NA,0,0,1
826,104598,UK,Campylaspis mansa,sealifebase,Campylaspis mansa,accepted name,Campylaspis,Nannastacidae,Cumacea,Malacostraca,NA,0,0,1
826,22302,UK,Campylaspis paucinodosa,sealifebase,Campylaspis paucinodosa,accepted name,Campylaspis,Nannastacidae,Cumacea,Malacostraca,NA,0,0,1
826,104651,UK,Campylaspis valleculata,sealifebase,Campylaspis valleculata,accepted name,Campylaspis,Nannastacidae,Cumacea,Malacostraca,NA,0,0,1
826,60055,UK,Campyloderes macquariae,sealifebase,Campyloderes macquariae,accepted name,Campyloderes,Centroderidae,Kentrorhagata,Cyclorhagida,NA,0,0,1
826,26786,UK,Cancer pagurus,sealifebase,Cancer pagurus,accepted name,Cancer,Cancridae,Decapoda,Malacostraca,Edible crab,0,1,1
056,29746,Belgium,Candacia armata,sealifebase,Candacia armata,accepted name,Candacia,Candaciidae,Calanoida,Copepoda,NA,0,0,1
056,40694,Belgium,Capitella capitata,sealifebase,Capitella capitata,accepted name,Capitella,Capitellidae,Not assigned,Polychaeta,NA,0,1,1
056,40694,Belgium,Capitella capitata,sealifebase,Capitella capitata antarctica,accepted name,Capitella,Capitellidae,Not assigned,Polychaeta,NA,0,1,1
056,40694,Belgium,Capitella capitata,sealifebase,Lumbricus capitatus,synonym,Capitella,Capitellidae,Not assigned,Polychaeta,NA,0,1,1
056,100644,Belgium,Capitella giardi,sealifebase,Capitella giardi,accepted name,Capitella,Capitellidae,Not assigned,Polychaeta,NA,0,0,1
056,38941,Belgium,Capitella minima,sealifebase,Capitella minima,accepted name,Capitella,Capitellidae,Not assigned,Polychaeta,NA,0,0,1
056,38941,Belgium,Capitella minima,sealifebase,Capitomastus minima,synonym,Capitella,Capitellidae,Not assigned,Polychaeta,NA,0,0,1
056,38941,Belgium,Capitella minima,sealifebase,Capitomastus minimus,synonym,Capitella,Capitellidae,Not assigned,Polychaeta,NA,0,0,1
826,9979,UK,Caprella acanthifera,sealifebase,Caprella acanthifera,accepted name,Caprella,Caprellidae,Amphipoda,Malacostraca,NA,0,0,1
056,24487,Belgium,Caprella equilibra,sealifebase,Caprella equilibra,accepted name,Caprella,Caprellidae,Amphipoda,Malacostraca,Skeleton shrimp,0,0,1
826,24472,UK,Caprella linearis,sealifebase,Caprella linearis,accepted name,Caprella,Caprellidae,Amphipoda,Malacostraca,NA,0,0,1
056,26397,Belgium,Carcinus maenas,sealifebase,Cancer pygmaeus,synonym,Carcinus,Carcinidae,Decapoda,Malacostraca,Green crab,0,1,1
056,26397,Belgium,Carcinus maenas,sealifebase,Carcinides maenas,synonym,Carcinus,Carcinidae,Decapoda,Malacostraca,Green crab,0,1,1
056,26397,Belgium,Carcinus maenas,sealifebase,Carcinus maenas,accepted name,Carcinus,Carcinidae,Decapoda,Malacostraca,Green crab,0,1,1
056,67017,Belgium,Caretta caretta,sealifebase,Caouana elongata,synonym,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,67017,Belgium,Caretta caretta,sealifebase,Caretta caretta,accepted name,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,67017,Belgium,Caretta caretta,sealifebase,Chelonia caouana,synonym,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,67017,Belgium,Caretta caretta,sealifebase,Testudo caouana,synonym,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,67017,Belgium,Caretta caretta,sealifebase,Testudo caretta,synonym,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,67017,Belgium,Caretta caretta,sealifebase,Testudo cephalo,synonym,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,67017,Belgium,Caretta caretta,sealifebase,Testudo corianna,synonym,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,67017,Belgium,Caretta caretta,sealifebase,Testudo nasicornis,synonym,Caretta,Cheloniidae,Testudines,Not assigned,Loggerhead turtle,0,0,1
056,40501,Belgium,Caulleriella alata,sealifebase,Caulleriella alata,accepted name,Caulleriella,Cirratulidae,Canalipalpata,Polychaeta,NA,0,1,1
056,40501,Belgium,Caulleriella alata,sealifebase,Heterocirrus alatus,synonym,Caulleriella,Cirratulidae,Canalipalpata,Polychaeta,NA,0,1,1
826,52908,UK,Celleporina decipiens,sealifebase,Celleporina decipiens,accepted name,Celleporina,Celleporidae,Cheilostomatida,Gymnolaemata,NA,0,0,1
826,60058,UK,Centroderes spinosus,sealifebase,Centroderes spinosus,accepted name,Centroderes,Centroderidae,Kentrorhagata,Cyclorhagida,NA,0,0,1
056,29236,Belgium,Centropages hamatus,sealifebase,Centropages hamatus,accepted name,Centropages,Centropagidae,Calanoida,Copepoda,NA,0,0,1
056,29237,Belgium,Centropages typicus,sealifebase,Centropages typicus,accepted name,Centropages,Centropagidae,Calanoida,Copepoda,NA,0,0,1
826,59587,UK,Cephalodasys cambriensis,sealifebase,Cephalodasys cambriensis,accepted name,Cephalodasys,Cephalodasyidae,Macrodasyida,Not assigned,NA,0,0,1
826,59587,UK,Cephalodasys cambriensis,sealifebase,Paradasys cambriensis,synonym,Cephalodasys,Cephalodasyidae,Macrodasyida,Not assigned,NA,0,0,1
826,59587,UK,Cephalodasys cambriensis,sealifebase,Psammodasys cambriensis,synonym,Cephalodasys,Cephalodasyidae,Macrodasyida,Not assigned,NA,0,0,1
056,59560,Belgium,Cephalodasys maximus,sealifebase,Cephalodasys maximus,accepted name,Cephalodasys,Cephalodasyidae,Macrodasyida,Not assigned,NA,0,0,1
528,48263,Netherlands,Cerastoderma edule,sealifebase,Cardium edule,synonym,Cerastoderma,Cardiidae,Cardiida,Bivalvia,Common edible cockle,0,1,1
528,48263,Netherlands,Cerastoderma edule,sealifebase,Cerastoderma edule,accepted name,Cerastoderma,Cardiidae,Cardiida,Bivalvia,Common edible cockle,0,1,1
826,47088,UK,Cerastoderma glaucum,sealifebase,Cardium glaucum,synonym,Cerastoderma,Cardiidae,Cardiida,Bivalvia,Olive green cockle,0,1,1
826,47088,UK,Cerastoderma glaucum,sealifebase,Cerastoderma glaucum,accepted name,Cerastoderma,Cardiidae,Cardiida,Bivalvia,Olive green cockle,0,1,1
826,25515,UK,Cerataspis monstrosus,sealifebase,Aristeus armatus,synonym,Cerataspis,Aristeidae,Decapoda,Malacostraca,Gamba prawns,0,0,1
826,25515,UK,Cerataspis monstrosus,sealifebase,Cerataspis monstrosus,accepted name,Cerataspis,Aristeidae,Decapoda,Malacostraca,Gamba prawns,0,0,1
826,25515,UK,Cerataspis monstrosus,sealifebase,Plesiopenaeus armatus,synonym,Cerataspis,Aristeidae,Decapoda,Malacostraca,Gamba prawns,0,0,1
056,10982,Belgium,Ceratothoa steindachneri,sealifebase,Ceratothoa steindachneri,accepted name,Ceratothoa,Cymothoidae,Isopoda,Malacostraca,NA,0,0,1
826,57229,UK,Cerebratulus fuscus,sealifebase,Cerebratulus fuscus,accepted name,Cerebratulus,Lineidae,Heteronemertea,Pilidiophora,NA,0,0,1
826,57221,UK,Cerebratulus marginatus,sealifebase,Cerebratulus marginatus,accepted name,Cerebratulus,Lineidae,Heteronemertea,Pilidiophora,NA,0,0,1
826,19464,UK,Chaceon inglei,sealifebase,Chaceon inglei,accepted name,Chaceon,Geryonidae,Decapoda,Malacostraca,Ingle deep-sea red crab,0,0,1
056,87654,Belgium,Chaetoderma nitidulum,sealifebase,Chaetoderma luitfredi,synonym,Chaetoderma,Chaetodermidae,Not assigned,Aplacophora,NA,0,0,1
056,87654,Belgium,Chaetoderma nitidulum,sealifebase,Chaetoderma luitfriedi,synonym,Chaetoderma,Chaetodermidae,Not assigned,Aplacophora,NA,0,0,1
056,87654,Belgium,Chaetoderma nitidulum,sealifebase,Chaetoderma nitidulum,accepted name,Chaetoderma,Chaetodermidae,Not assigned,Aplacophora,NA,0,0,1
056,87654,Belgium,Chaetoderma nitidulum,sealifebase,Crystallophrisson luitfredi,synonym,Chaetoderma,Chaetodermidae,Not assigned,Aplacophora,NA,0,0,1
528,58758,Netherlands,Chaetonotus linguaeformis,sealifebase,Chaetonotus linguaeformis,accepted name,Chaetonotus,Chaetonotidae,Chaetonotoidea,Not assigned,NA,0,0,1
056,58786,Belgium,Chaetonotus neptuni,sealifebase,Chaetonotus neptuni,accepted name,Chaetonotus,Chaetonotidae,Chaetonotoidea,Not assigned,NA,0,0,1
056,39772,Belgium,Chaetopterus variopedatus,sealifebase,Chaetopterus leuckarti,synonym,Chaetopterus,Chaetopteridae,Canalipalpata,Polychaeta,Fairy tubeworm,0,0,1
056,39772,Belgium,Chaetopterus variopedatus,sealifebase,Chaetopterus leuckartii,synonym,Chaetopterus,Chaetopteridae,Canalipalpata,Polychaeta,Fairy tubeworm,0,0,1
056,39772,Belgium,Chaetopterus variopedatus,sealifebase,Chaetopterus variopedatus,accepted name,Chaetopterus,Chaetopteridae,Canalipalpata,Polychaeta,Fairy tubeworm,0,0,1
056,39772,Belgium,Chaetopterus variopedatus,sealifebase,Tricoelia variopedatus,synonym,Chaetopterus,Chaetopteridae,Canalipalpata,Polychaeta,Fairy tubeworm,0,0,1
056,105476,Belgium,Chaetozone gibber,sealifebase,Chaetozone gibber,accepted name,Chaetozone,Cirratulidae,Canalipalpata,Polychaeta,NA,0,0,1
056,40521,Belgium,Chaetozone setosa,sealifebase,Chaetosone setosa,synonym,Chaetozone,Cirratulidae,Canalipalpata,Polychaeta,NA,0,1,1
056,40521,Belgium,Chaetozone setosa,sealifebase,Chaetozone setosa,accepted name,Chaetozone,Cirratulidae,Canalipalpata,Polychaeta,NA,0,1,1
056,40505,Belgium,Chaetozone zetlandica,sealifebase,Caulleriella zetlandica,synonym,Chaetozone,Cirratulidae,Canalipalpata,Polychaeta,NA,0,0,1
056,40505,Belgium,Chaetozone zetlandica,sealifebase,Chaetozone zetlandica,accepted name,Chaetozone,Cirratulidae,Canalipalpata,Polychaeta,NA,0,0,1
826,47279,UK,Chamelea gallina,sealifebase,Chamelea gallina,accepted name,Chamelea,Veneridae,Venerida,Bivalvia,Striped venus clam,0,0,1
826,47279,UK,Chamelea gallina,sealifebase,Venus gallina,synonym,Chamelea,Veneridae,Venerida,Bivalvia,Striped venus clam,0,0,1
056,9839,Belgium,Cheirocratus intermedius,sealifebase,Cheirocratus intermedius,accepted name,Cheirocratus,Gammaridae,Amphipoda,Malacostraca,NA,0,0,1
056,9840,Belgium,Cheirocratus sundevallii,sealifebase,Cheirocratus sundevallii,accepted name,Cheirocratus,Gammaridae,Amphipoda,Malacostraca,NA,0,0,1
056,67018,Belgium,Chelonia mydas,sealifebase,Chelone mydas,synonym,Chelonia,Cheloniidae,Testudines,Not assigned,Green sea turtle,0,0,1
056,67018,Belgium,Chelonia mydas,sealifebase,Chelonia agassizii,synonym,Chelonia,Cheloniidae,Testudines,Not assigned,Green sea turtle,0,0,1
056,67018,Belgium,Chelonia mydas,sealifebase,Chelonia mydas,accepted name,Chelonia,Cheloniidae,Testudines,Not assigned,Green sea turtle,0,0,1
056,67018,Belgium,Chelonia mydas,sealifebase,Chelonia mydas agassizi,synonym,Chelonia,Cheloniidae,Testudines,Not assigned,Green sea turtle,0,0,1
056,67018,Belgium,Chelonia mydas,sealifebase,Chelonia mydas agassizii,accepted name,Chelonia,Cheloniidae,Testudines,Not assigned,Green sea turtle,0,0,1
056,83707,Belgium,Cherax tenuimanus,sealifebase,Cherax tenuimanus,accepted name,Cherax,Parastacidae,Decapoda,Malacostraca,Hairy marron,1,0,0
826,58137,UK,Chiroteuthis veranii,sealifebase,Chiroteuthis veranii,accepted name,Chiroteuthis,Chiroteuthidae,Oegopsida,Cephalopoda,Verany's long-armed squid,0,0,1
826,58137,UK,Chiroteuthis veranii,sealifebase,Chiroteuthis veranyi,synonym,Chiroteuthis,Chiroteuthidae,Oegopsida,Cephalopoda,Verany's long-armed squid,0,0,1
826,58137,UK,Chiroteuthis veranii,sealifebase,Chiroteuthis veranyi lacertosa,accepted name,Chiroteuthis,Chiroteuthidae,Oegopsida,Cephalopoda,Verany's long-armed squid,0,0,1
826,58137,UK,Chiroteuthis veranii,sealifebase,Loligopsis perlatus,synonym,Chiroteuthis,Chiroteuthidae,Oegopsida,Cephalopoda,Verany's long-armed squid,0,0,1
826,58137,UK,Chiroteuthis veranii,sealifebase,Loligopsis vermicolaris,synonym,Chiroteuthis,Chiroteuthidae,Oegopsida,Cephalopoda,Verany's long-armed squid,0,0,1
056,38424,Belgium,Chitinopoma serrula,sealifebase,Chitinopoma fabricii,synonym,Chitinopoma,Serpulidae,Sabellida,Polychaeta,NA,0,0,1
056,38424,Belgium,Chitinopoma serrula,sealifebase,Chitinopoma serrula,accepted name,Chitinopoma,Serpulidae,Sabellida,Polychaeta,NA,0,0,1
826,47248,UK,Chlamys circularis,sealifebase,Chlamys circularis,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47718,UK,Chlamys hastata,sealifebase,Chlamys hastata,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,Spiny scallop,0,0,1
826,47730,UK,Chlamys jordani,sealifebase,Chlamys jordani,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47731,UK,Chlamys kincaidi,sealifebase,Chlamys kincaidi,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47721,UK,Chlamys lioicus,sealifebase,Chlamys lioicus,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47733,UK,Chlamys lowei,sealifebase,Chlamys lowei,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47245,UK,Chlamys muscosus,sealifebase,Chlamys muscosus,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47246,UK,Chlamys navarcha,sealifebase,Chlamys navarcha,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47723,UK,Chlamys pseudislandica,sealifebase,Chlamys pseudislandica,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,47719,UK,Chlamys rubida,sealifebase,Chlamys hindsi,synonym,Chlamys,Pectinidae,Pectinida,Bivalvia,Reddish scallop,0,0,1
826,47719,UK,Chlamys rubida,sealifebase,Chlamys rubida,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,Reddish scallop,0,0,1
826,47727,UK,Chlamys tigerina,sealifebase,Chlamys tigerina,accepted name,Chlamys,Pectinidae,Pectinida,Bivalvia,NA,0,0,1
826,23102,UK,Chondrochelia savignyi,sealifebase,Chondrochelia savignyi,accepted name,Chondrochelia,Leptocheliidae,Tanaidacea,Malacostraca,NA,0,0,1
826,23102,UK,Chondrochelia savignyi,sealifebase,Leptochelia savignyi,synonym,Chondrochelia,Leptocheliidae,Tanaidacea,Malacostraca,NA,0,0,1
826,23102,UK,Chondrochelia savignyi,sealifebase,Paratanais savignyi,synonym,Chondrochelia,Leptocheliidae,Tanaidacea,Malacostraca,NA,0,0,1
826,23102,UK,Chondrochelia savignyi,sealifebase,Tanais edwardsii,synonym,Chondrochelia,Leptocheliidae,Tanaidacea,Malacostraca,NA,0,0,1
826,23102,UK,Chondrochelia savignyi,sealifebase,Tanais savignyi,synonym,Chondrochelia,Leptocheliidae,Tanaidacea,Malacostraca,NA,0,0,1
056,44395,Belgium,Chrysaora hysoscella,sealifebase,Chrysaora hysoscella,accepted name,Chrysaora,Pelagiidae,Semaeostomeae,Scyphozoa,Compass jellyfish,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Cardium ciliatum,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Ciliatocardium ciliatum,accepted name,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Ciliatocardium ciliatum ciliatum,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Clinocardium arcticum,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Clinocardium boreale,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Clinocardium ciliatum,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Clinocardium dawsoni,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Clinocardium hayesi,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
826,89882,UK,Ciliatocardium ciliatum,sealifebase,Clinocardium pubescens,synonym,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Hairy cockle,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ascidia canina,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ascidia corrugata,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ascidia membranosa,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ascidia pulchella,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ascidia virens,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ascidia virescens,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ascidia viridescens,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ciona gelatinosa,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Ciona intestinalis,accepted name,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
528,53897,Netherlands,Ciona intestinalis,sealifebase,Tethyum sociabile,synonym,Ciona,Cionidae,Phlebobranchia,Ascidiacea,Sea vase,0,0,1
056,40493,Belgium,Cirratulus cirratus,sealifebase,Cirratulus cirratulus,synonym,Cirratulus,Cirratulidae,Canalipalpata,Polychaeta,NA,0,1,1
056,40493,Belgium,Cirratulus cirratus,sealifebase,Cirratulus cirratus,accepted name,Cirratulus,Cirratulidae,Canalipalpata,Polychaeta,NA,0,1,1
056,40536,Belgium,Cirriformia tentaculata,sealifebase,Audouinia tentaculata,synonym,Cirriformia,Cirratulidae,Canalipalpata,Polychaeta,Tentacular cirriform polychaete,0,0,1
056,40536,Belgium,Cirriformia tentaculata,sealifebase,Cirriformia tentaculata,accepted name,Cirriformia,Cirratulidae,Canalipalpata,Polychaeta,Tentacular cirriform polychaete,0,0,1
826,47280,UK,Clausinella fasciata,sealifebase,Clausinella fasciata,accepted name,Clausinella,Veneridae,Venerida,Bivalvia,Banded venus,0,0,1
826,47280,UK,Clausinella fasciata,sealifebase,Venus fasciata,synonym,Clausinella,Veneridae,Venerida,Bivalvia,Banded venus,0,0,1
826,42822,UK,Clava multicornis,sealifebase,Clava multicornis,accepted name,Clava,Hydractiniidae,Anthoathecata,Hydrozoa,Club hydroid,0,0,1
826,53924,UK,Clavelina lepadiformis,sealifebase,Clavelina lepadiformis,accepted name,Clavelina,Clavelinidae,Aplousobranchia,Ascidiacea,Light-bulb ascidian,0,0,1
056,43455,Belgium,Clytia hemisphaerica,sealifebase,Clytia hemisphaerica,accepted name,Clytia,Campanulariidae,Leptothecata,Hydrozoa,NA,0,1,1
056,43455,Belgium,Clytia hemisphaerica,sealifebase,Clytia serrulata,synonym,Clytia,Campanulariidae,Leptothecata,Hydrozoa,NA,0,1,1
056,43455,Belgium,Clytia hemisphaerica,sealifebase,Clytia similis,synonym,Clytia,Campanulariidae,Leptothecata,Hydrozoa,NA,0,1,1
826,55428,UK,Cnemidocarpa mollispina,sealifebase,Cnemidocarpa mollispina,accepted name,Cnemidocarpa,Styelidae,Stolidobranchia,Ascidiacea,NA,0,0,1
826,49209,UK,Cochlodesma praetenue,sealifebase,Cochlodesma praetenue,accepted name,Cochlodesma,Thraciidae,Not assigned,Bivalvia,European spoon clam,0,0,1
826,5458,UK,Colus gracilis,sealifebase,Colus gracilis,accepted name,Colus,Buccinidae,Neogastropoda,Gastropoda,NA,0,0,1
056,32237,Belgium,Conchoderma auritum,sealifebase,Conchoderma aurita,synonym,Conchoderma,Lepadidae,Scalpellomorpha,Thecostraca,Rabbit-ear barnacle,0,0,1
056,32237,Belgium,Conchoderma auritum,sealifebase,Conchoderma auritum,accepted name,Conchoderma,Lepadidae,Scalpellomorpha,Thecostraca,Rabbit-ear barnacle,0,0,1
528,60059,Netherlands,Condyloderes multispinosus,sealifebase,Condyloderes multispinosus,accepted name,Condyloderes,Centroderidae,Kentrorhagata,Cyclorhagida,NA,0,0,1
826,53215,UK,Corella parallelogramma,sealifebase,Corella parallelogramma,accepted name,Corella,Corellidae,Phlebobranchia,Ascidiacea,Gas mantle ascidian,0,0,1
528,9815,Netherlands,Corophium arenarium,sealifebase,Corophium arenarium,accepted name,Corophium,Corophiidae,Amphipoda,Malacostraca,NA,0,0,1
528,15254,Netherlands,Corophium multisetosum,sealifebase,Corophium multisetosum,accepted name,Corophium,Corophiidae,Amphipoda,Malacostraca,NA,0,0,1
056,24094,Belgium,Corophium volutator,sealifebase,Corophium volutator,accepted name,Corophium,Corophiidae,Amphipoda,Malacostraca,NA,0,1,1
056,27116,Belgium,Corystes cassivelaunus,sealifebase,Corystes cassivelanus,synonym,Corystes,Corystidae,Decapoda,Malacostraca,Masked crab,0,0,1
056,27116,Belgium,Corystes cassivelaunus,sealifebase,Corystes cassivelaunus,accepted name,Corystes,Corystidae,Decapoda,Malacostraca,Masked crab,0,0,1
056,40555,Belgium,Cossura longocirrata,sealifebase,Cossura longocirrata,accepted name,Cossura,Cossuridae,Not assigned,Polychaeta,NA,0,0,1
056,24958,Belgium,Crangon allmanni,sealifebase,Crangon allmani,synonym,Crangon,Crangonidae,Decapoda,Malacostraca,Allman's Crangon,0,0,1
056,24958,Belgium,Crangon allmanni,sealifebase,Crangon allmanni,accepted name,Crangon,Crangonidae,Decapoda,Malacostraca,Allman's Crangon,0,0,1
056,24958,Belgium,Crangon allmanni,sealifebase,Crangon almanni,synonym,Crangon,Crangonidae,Decapoda,Malacostraca,Allman's Crangon,0,0,1
