speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Blennius fuscus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Blennius raninus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Blennius trifurcatus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Cottus grunniens,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Gadus fuliginosus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Gadus minimus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Gadus raninus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Gadus raninus var. trifurcus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Gadus trifurcus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Phycis ranina,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Raniceps fuscus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Raniceps jago,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Raniceps niger,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Raniceps trifurcatus,synonym,1349,Raniceps raninus,Teleostei,Gadiformes,Ranicipitidae,Raniceps,Tadpole fish,TRUE,056,Belgium,fishbase,24.07
Diplecogaster bimaculata,accepted name,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Cyclopterus bimaculatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Diplecogaster bimaculata bimaculata,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Diplecogaster bimaculatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster bimaculatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster couchii,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster desfontanii,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster elegans,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster latirostris,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster listellus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster maculatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster mirbeli,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster norvegicus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster ocellatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster punctatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster raninus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster reticulatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepadogaster urifasciatus,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Lepidogaster couchii,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Mirbelia desfontainii,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Mirbelia maculata,synonym,64,Diplecogaster bimaculata,Teleostei,Gobiesociformes,Gobiesocidae,Diplecogaster,Two-spotted clingfish,TRUE,056,Belgium,fishbase,24.07
Aphia minuta,accepted name,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Aphia meridionalis,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Aphya minuta,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Aphya pellucida,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Argentina aphia,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Atherina minuta,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Brachyochirus aphya,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Brachyochirus pellucidus,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Gobius albus,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Gobius pellucidus,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Gobius stuvitzii,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Gobius stuwitzii,synonym,39,Aphia minuta,Teleostei,Gobiiformes,Gobiidae,Aphia,Transparent goby,TRUE,056,Belgium,fishbase,24.07
Crystallogobius linearis,accepted name,60,Crystallogobius linearis,Teleostei,Gobiiformes,Gobiidae,Crystallogobius,Crystal goby,TRUE,056,Belgium,fishbase,24.07
Crystallogobius nilssonii,synonym,60,Crystallogobius linearis,Teleostei,Gobiiformes,Gobiidae,Crystallogobius,Crystal goby,TRUE,056,Belgium,fishbase,24.07
Gobius linearis,synonym,60,Crystallogobius linearis,Teleostei,Gobiiformes,Gobiidae,Crystallogobius,Crystal goby,TRUE,056,Belgium,fishbase,24.07
Gobius nilssonii,synonym,60,Crystallogobius linearis,Teleostei,Gobiiformes,Gobiidae,Crystallogobius,Crystal goby,TRUE,056,Belgium,fishbase,24.07
Gobius niger,accepted name,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius brittanicus,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius fuliginosus,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius iozo,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius jozo,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius jozo pontica,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius longiradiatus,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius niger hispanicus,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius niger jozo,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius niger nigerrimus,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Gobius punctulatus,synonym,72,Gobius niger,Teleostei,Gobiiformes,Gobiidae,Gobius,Black goby,TRUE,056,Belgium,fishbase,24.07
Neogobius melanostomus,accepted name,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Apollonia melanostoma,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius affinis,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius cephalarges,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius chilo,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius exanthematosus,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius grossholzii,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius lugens,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius melanio,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius melanostomus,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius sulcatus,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Gobius virescens,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Neogobius cephalarges,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Neogobius cephalarges cephalarges,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Neogobius melanostoma,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Neogobius melanostomus affinis,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Ponticola cephalarges,synonym,12019,Neogobius melanostomus,Teleostei,Gobiiformes,Gobiidae,Neogobius,Round goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus lozanoi,accepted name,9190,Pomatoschistus lozanoi,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Lozano's goby,TRUE,056,Belgium,fishbase,24.07
Gobius minutus lozanoi,synonym,9190,Pomatoschistus lozanoi,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Lozano's goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus microps,accepted name,1344,Pomatoschistus microps,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Common goby,TRUE,056,Belgium,fishbase,24.07
Gobius laticeps,synonym,1344,Pomatoschistus microps,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Common goby,TRUE,056,Belgium,fishbase,24.07
Gobius microps,synonym,1344,Pomatoschistus microps,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Common goby,TRUE,056,Belgium,fishbase,24.07
Gobius microps microps,synonym,1344,Pomatoschistus microps,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Common goby,TRUE,056,Belgium,fishbase,24.07
Gobius minutus minor,synonym,1344,Pomatoschistus microps,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Common goby,TRUE,056,Belgium,fishbase,24.07
Gobius parnelli,synonym,1344,Pomatoschistus microps,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Common goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus microps microps,synonym,1344,Pomatoschistus microps,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Common goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus minutus,accepted name,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius cobitiformis,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius ekstromii,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius gracilis,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius minutus,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius minutus guitelli,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius minutus major,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius taalmankipii,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Gobius unipunctatus,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus minutus minutus,synonym,1345,Pomatoschistus minutus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Sand goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus pictus,accepted name,1347,Pomatoschistus pictus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Painted goby,TRUE,056,Belgium,fishbase,24.07
Gobius pictus,synonym,1347,Pomatoschistus pictus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Painted goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus adriaticus,synonym,1347,Pomatoschistus pictus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Painted goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus pictus adriaticus,synonym,1347,Pomatoschistus pictus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Painted goby,TRUE,056,Belgium,fishbase,24.07
Pomatoschistus pictus pictus,synonym,1347,Pomatoschistus pictus,Teleostei,Gobiiformes,Gobiidae,Pomatoschistus,Painted goby,TRUE,056,Belgium,fishbase,24.07
Lophius budegassa,accepted name,5094,Lophius budegassa,Teleostei,Lophiiformes,Lophiidae,Lophius,Blackbellied angler,TRUE,056,Belgium,fishbase,24.07
Lophius bugadessa,synonym,5094,Lophius budegassa,Teleostei,Lophiiformes,Lophiidae,Lophius,Blackbellied angler,TRUE,056,Belgium,fishbase,24.07
Lophius parvipinnis,synonym,5094,Lophius budegassa,Teleostei,Lophiiformes,Lophiidae,Lophius,Blackbellied angler,TRUE,056,Belgium,fishbase,24.07
Lophius piscatorius budegassa,synonym,5094,Lophius budegassa,Teleostei,Lophiiformes,Lophiidae,Lophius,Blackbellied angler,TRUE,056,Belgium,fishbase,24.07
Lophius piscatorius,accepted name,716,Lophius piscatorius,Teleostei,Lophiiformes,Lophiidae,Lophius,Angler,TRUE,056,Belgium,fishbase,24.07
Batrachus eurypterus,synonym,716,Lophius piscatorius,Teleostei,Lophiiformes,Lophiidae,Lophius,Angler,TRUE,056,Belgium,fishbase,24.07
Batrachus piscator,synonym,716,Lophius piscatorius,Teleostei,Lophiiformes,Lophiidae,Lophius,Angler,TRUE,056,Belgium,fishbase,24.07
Batrachus piscatorius,synonym,716,Lophius piscatorius,Teleostei,Lophiiformes,Lophiidae,Lophius,Angler,TRUE,056,Belgium,fishbase,24.07
Lophius eurypterus,synonym,716,Lophius piscatorius,Teleostei,Lophiiformes,Lophiidae,Lophius,Angler,TRUE,056,Belgium,fishbase,24.07
Chelon auratus,accepted name,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Chelon aurata,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Liza aurata,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Liza auratus,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil auratus,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil breviceps,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cryptocheilos,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cryptochilus,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil maderensis,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil octoradiatus,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Planiliza aurata,synonym,1735,Chelon auratus,Teleostei,Mugiliformes,Mugilidae,Chelon,Golden grey mullet,TRUE,056,Belgium,fishbase,24.07
Chelon labrosus,accepted name,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Chelon chelo,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Crenimugil labrosus,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Liza chelo,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil chelo,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil chelon,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil corrugatus,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil labrosus,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil septentrionalis,synonym,2499,Chelon labrosus,Teleostei,Mugiliformes,Mugilidae,Chelon,Thicklip grey mullet,TRUE,056,Belgium,fishbase,24.07
Chelon ramada,accepted name,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Liza alosoides,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Liza capito,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Liza ramada,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Liza ramado,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil capito,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cephalus ramado,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil dubahra,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil petherici,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil ramada,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil ramado,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Myxus maroccensis,synonym,4583,Chelon ramada,Teleostei,Mugiliformes,Mugilidae,Chelon,Thinlip grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cephalus,accepted name,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Arnion cephalus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Ello cephalus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil albula,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil ashanteensis,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cephalas,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cephalotus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cephalus ashanteensis,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cephalus cephalus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil cephalus rammelsbergi,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil crenilabis our,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil dobula,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil gelatinosus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil grandis,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil hypselosoma,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil japonicus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil lineatus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil mexicanus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil muelleri,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil mulleri,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil mülleri,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil our,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
Mugil peruanus,synonym,785,Mugil cephalus,Teleostei,Mugiliformes,Mugilidae,Mugil,Flathead grey mullet,TRUE,056,Belgium,fishbase,24.07
